CodigoLocalidad,CodigoRecinto,CodigoMesa,InscritosHabilitados,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
3763,25088,105024,320,109,4,17,0,17,130,109,130
3763,25088,105034,320,117,3,7,0,7,127,117,127
3763,25088,105044,320,115,1,11,0,11,127,115,127
3763,25088,105054,320,123,1,5,0,5,129,123,129
3763,25088,105064,107,42,1,2,0,2,45,42,45
3764,25089,105074,320,131,11,4,0,4,146,131,146
3764,25089,105084,141,64,5,3,0,3,72,64,72
3765,25090,105094,320,110,4,8,0,8,122,110,122
3765,25090,105104,320,85,7,5,0,5,97,85,97
3765,25090,105114,320,81,5,4,0,4,90,81,90
3765,25090,105124,97,25,0,1,0,1,26,25,26
4380,26092,105134,61,31,1,2,0,2,34,31,34
3766,25091,105144,320,51,0,4,0,4,55,51,55
3766,25091,105154,320,31,0,5,0,5,36,31,36
3766,25091,105164,320,37,2,8,0,8,47,37,47
3766,25091,105174,217,30,0,8,0,8,38,30,38
4073,25303,105184,320,111,2,2,0,2,115,111,115
4073,25303,105194,320,116,1,11,0,11,128,116,128
4073,25303,105204,320,120,4,14,0,14,138,120,138
4073,25303,105214,320,116,7,11,0,11,134,116,134
4073,25303,105224,320,96,1,18,0,18,115,96,115
4073,25303,105234,244,79,1,6,0,6,86,79,86
4375,26087,105244,320,107,2,8,0,8,117,107,117
4375,26087,105254,100,32,0,3,0,3,35,32,35
4378,26183,105264,320,112,1,9,0,9,122,112,122
4378,26183,105274,114,41,1,5,0,5,47,41,47
4379,26091,105284,320,93,0,28,0,28,121,93,121
4379,26091,105294,320,118,0,12,0,12,130,118,130
4379,26091,105304,320,115,2,9,0,9,126,115,126
4379,26091,105314,72,27,0,7,0,7,34,27,34
4381,26093,105324,320,100,1,10,0,10,111,100,111
4381,26093,105334,233,77,3,2,0,2,82,77,82
4382,26094,105344,320,107,0,11,0,11,118,107,118
4382,26094,105354,53,22,2,2,0,2,26,22,26
4383,26095,105364,219,128,0,3,0,3,131,128,131
4384,26096,105374,320,35,0,1,0,1,36,35,36
4384,26096,105384,320,26,0,1,0,1,27,26,27
4384,26096,105394,111,14,0,3,0,3,17,14,17
4385,26097,105404,320,123,7,4,0,4,134,123,134
4385,26097,105414,65,27,0,2,0,2,29,27,29
4391,26103,105424,109,43,0,1,0,1,44,43,44
4372,32420,105434,320,127,0,14,0,14,141,127,141
4372,32420,105444,320,142,1,13,0,13,156,142,156
4372,32420,105454,320,115,2,14,0,14,131,115,131
4372,32420,105464,217,68,2,14,0,14,84,68,84
3805,25130,105484,204,98,0,8,0,8,106,98,106
3619,25078,105494,320,144,0,3,0,3,147,144,147
3619,25078,105504,320,154,3,9,0,9,166,154,166
3619,25078,105514,320,149,1,7,0,7,157,149,157
3619,25078,105524,320,137,1,6,0,6,144,137,144
3619,25078,105534,320,160,2,5,0,5,167,160,167
3619,25078,105544,320,127,0,44,0,44,171,127,171
3619,25078,105554,320,161,0,3,0,3,164,161,164
3619,25078,105564,69,23,0,0,0,0,23,23,23
3619,25078,105574,320,169,0,6,0,6,175,169,175
3619,25078,105584,320,162,1,6,0,6,169,162,169
3619,25078,105594,320,141,1,9,0,9,151,141,151
3619,25078,105604,320,143,0,6,0,6,149,143,149
3619,25078,105614,320,136,1,9,0,9,146,136,146
3619,25078,105624,320,133,1,8,0,8,142,133,142
3619,25079,105634,320,144,1,3,0,3,148,144,148
3619,25079,105644,320,150,0,4,0,4,154,150,154
3619,25079,105654,320,152,1,3,0,3,156,152,156
3619,25079,105664,320,122,0,38,0,38,160,122,160
3619,25079,105674,320,168,1,7,0,7,176,168,176
3619,25079,105684,114,52,1,3,0,3,56,52,56
3619,25079,105694,320,139,0,8,0,8,147,139,147
3619,25079,105704,320,146,0,3,0,3,149,146,149
3619,25079,105714,320,123,0,10,0,10,133,123,133
3619,25200,105724,320,186,1,12,0,12,199,186,199
3619,25200,105734,320,171,0,2,0,2,173,171,173
3619,25200,105744,320,179,0,11,0,11,190,179,190
3619,25200,105754,320,169,2,10,0,10,181,169,181
3619,25200,105764,320,185,1,6,0,6,192,185,192
3619,25200,105774,320,195,1,5,0,5,201,195,201
3619,25200,105784,320,155,1,5,0,5,161,155,161
3619,25200,105794,320,145,1,6,0,6,152,145,152
3619,25200,105804,341,173,0,3,0,3,176,173,176
3619,25200,105814,320,184,1,6,0,6,191,184,191
3619,25200,105824,320,179,1,9,0,9,189,179,189
3619,25200,105834,320,151,0,7,0,7,158,151,158
3619,25200,105844,320,164,1,9,0,9,174,164,174
3619,25200,105854,320,158,1,4,0,4,163,158,163
3619,25200,105864,320,162,2,10,0,10,174,162,174
3619,25201,105874,320,193,0,8,0,8,201,193,201
3619,25201,105884,320,122,1,4,0,4,127,122,127
3619,25201,105894,320,120,2,8,0,8,130,120,130
3619,25201,105904,320,128,3,5,0,5,136,128,136
3619,25201,105914,320,190,1,4,0,4,195,190,195
3619,25201,105924,320,185,1,2,0,2,188,185,188
3619,25201,105934,320,168,0,8,0,8,176,168,176
3619,25201,105944,320,173,3,7,0,7,183,173,183
3619,25201,105954,320,162,2,6,0,6,170,162,170
3619,25201,105964,203,106,2,5,0,5,113,106,113
3619,25202,105974,320,158,2,8,0,8,168,158,168
3619,25202,105984,320,134,0,9,0,9,143,134,143
3619,25202,105994,320,151,1,10,0,10,162,151,162
3619,25202,106004,320,150,1,6,0,6,157,150,157
3619,25202,106014,320,144,1,5,0,5,150,144,150
3619,25202,106024,320,129,3,3,0,3,135,129,135
3619,25202,106034,320,140,2,6,0,6,148,140,148
3619,25202,106044,320,173,0,5,0,5,178,173,178
3619,25202,106054,320,150,3,13,0,13,166,150,166
3619,25202,106064,251,118,2,5,0,5,125,118,125
3619,25202,106074,320,146,2,9,0,9,157,146,157
3619,25202,106084,320,126,1,6,0,6,133,126,133
3619,25202,106094,320,154,2,3,0,3,159,154,159
3619,25202,106104,320,168,0,11,0,11,179,168,179
3619,25202,106114,320,145,0,5,0,5,150,145,150
3619,25202,106124,320,148,2,4,0,4,154,148,154
3619,25204,106134,320,148,2,5,0,5,155,148,155
3619,25204,106144,320,154,1,3,0,3,158,154,158
3619,25204,106154,320,139,1,4,0,4,144,139,144
3619,25204,106164,320,140,3,5,0,5,148,140,148
3619,25204,106174,320,132,0,3,0,3,135,132,135
3619,25204,106184,320,111,0,10,0,10,121,111,121
3619,25204,106194,320,155,0,3,0,3,158,155,158
3619,25204,106204,208,97,1,6,0,6,104,97,104
3619,25204,106214,320,133,2,8,0,8,143,133,143
3619,25204,106224,320,135,0,4,0,4,139,135,139
3619,25204,106234,320,134,1,1,0,1,136,134,136
3619,25204,106244,320,136,1,5,0,5,142,136,142
3619,25204,106254,320,135,1,5,0,5,141,135,141
3619,25204,106264,320,150,1,4,0,4,155,150,155
3619,25205,106274,320,174,2,7,0,7,183,174,183
3619,25205,106284,320,163,1,5,0,5,169,163,169
3619,25205,106294,320,145,0,1,0,1,146,145,146
3619,25205,106304,320,133,0,3,0,3,136,133,136
3619,25205,106314,320,131,1,7,0,7,139,131,139
3619,25205,106324,320,99,2,6,0,6,107,99,107
3619,25205,106334,320,95,1,3,0,3,99,95,99
3619,25205,106344,320,105,0,6,0,6,111,105,111
3619,25205,106354,320,113,0,4,0,4,117,113,117
3619,25205,106364,54,14,0,0,0,0,14,14,14
3619,25305,106374,320,166,1,9,0,9,176,166,176
3619,25305,106384,320,175,1,5,0,5,181,175,181
3619,25305,106394,320,165,1,6,0,6,172,165,172
3619,25305,106404,320,182,1,6,0,6,189,182,189
3619,25305,106414,320,171,0,6,0,6,177,171,177
3619,25305,106424,320,148,0,15,0,15,163,148,163
3619,25305,106434,320,161,0,4,0,4,165,161,165
3619,25305,106444,320,170,1,15,0,15,186,170,186
3619,25305,106454,320,162,1,7,0,7,170,162,170
3619,25305,106464,320,154,2,12,0,12,168,154,168
3619,25305,106474,320,146,2,6,0,6,154,146,154
3619,25305,106484,75,46,0,0,0,0,46,46,46
3619,25305,106494,320,163,0,9,0,9,172,163,172
3619,25305,106504,320,166,1,19,0,19,186,166,186
3619,25305,106514,320,162,0,15,0,15,177,162,177
3619,25305,106524,320,158,2,21,0,21,181,158,181
3619,25305,106534,320,155,0,4,0,4,159,155,159
3619,25305,106544,320,163,0,7,0,7,170,163,170
3619,26123,106554,320,158,0,6,0,6,164,158,164
3619,26123,106564,320,139,0,8,0,8,147,139,147
3619,26123,106574,320,132,0,15,0,15,147,132,147
3619,26123,106584,320,155,2,2,0,2,159,155,159
3619,26123,106594,320,174,2,14,0,14,190,174,190
3619,26123,106604,320,185,0,13,0,13,198,185,198
3619,26123,106614,320,153,0,29,0,29,182,153,182
3619,26123,106624,320,173,0,11,0,11,184,173,184
3619,26123,106634,320,193,1,6,0,6,200,193,200
3619,26123,106644,320,153,0,33,0,33,186,153,186
3619,26123,106654,134,71,0,7,0,7,78,71,78
3619,26123,106664,320,164,0,10,0,10,174,164,174
3619,26123,106674,320,186,0,6,0,6,192,186,192
3619,26123,106684,320,173,0,8,0,8,181,173,181
3619,26123,106694,320,203,2,10,0,10,215,203,215
3619,26123,106704,320,166,1,2,0,2,169,166,169
3619,26123,106714,320,179,0,15,0,15,194,179,194
4151,26121,106724,320,109,0,6,0,6,115,109,115
4151,26121,106734,320,108,0,3,0,3,111,108,111
4151,26121,106744,320,104,0,20,0,20,124,104,124
4151,26121,106754,320,102,0,21,0,21,123,102,123
4151,26121,106764,320,87,0,3,0,3,90,87,90
4151,26121,106774,320,123,1,1,0,1,125,123,125
4151,26121,106784,320,111,0,8,0,8,119,111,119
4151,26121,106794,117,34,0,2,0,2,36,34,36
4151,26122,106804,320,171,2,4,0,4,177,171,177
4151,26122,106814,320,158,1,26,0,26,185,158,185
4151,26122,106824,320,184,1,6,0,6,191,184,191
4151,26122,106834,320,165,3,5,0,5,173,165,173
4151,26122,106844,91,52,0,3,0,3,55,52,55
4155,25083,106854,320,121,0,6,0,6,127,121,127
4155,25083,106864,320,140,1,10,0,10,151,140,151
4155,25083,106874,320,116,1,3,0,3,120,116,120
4155,25083,106884,320,131,0,4,0,4,135,131,135
4155,25083,106894,219,82,0,6,0,6,88,82,88
4386,26098,106904,320,203,3,7,0,7,213,203,213
4386,26098,106914,108,71,1,9,0,9,81,71,81
4386,26098,106924,320,192,2,8,0,8,202,192,202
4386,26098,106934,320,197,1,11,0,11,209,197,209
4387,26099,106944,320,182,1,6,0,6,189,182,189
4387,26099,106954,320,187,0,3,0,3,190,187,190
4387,26099,106964,320,177,0,6,0,6,183,177,183
4387,26099,106974,320,189,1,5,0,5,195,189,195
4387,26099,106984,51,30,0,0,0,0,30,30,30
4388,26100,106994,320,146,1,9,0,9,156,146,156
4388,26100,107004,84,39,3,8,0,8,50,39,50
3775,25100,107014,69,28,1,1,0,1,30,28,30
3776,25101,107024,320,108,1,0,0,0,109,108,109
3776,25101,107034,131,46,0,3,0,3,49,46,49
3777,26184,107044,90,24,1,1,0,1,26,24,26
3778,25103,107054,320,188,6,8,0,8,202,188,202
3778,25103,107064,320,179,3,10,0,10,192,179,192
3778,25103,107074,98,58,3,3,0,3,64,58,64
3897,26115,107084,289,162,0,2,0,2,164,162,164
3896,26185,107094,27,12,0,0,0,0,12,12,12
3779,25104,107114,320,194,0,5,0,5,199,194,199
3779,25104,107124,320,211,0,6,0,6,217,211,217
3779,25104,107134,320,176,0,8,0,8,184,176,184
3779,25104,107144,320,193,0,6,0,6,199,193,199
3779,25104,107154,320,206,0,8,0,8,214,206,214
3779,25104,107164,320,204,0,12,0,12,216,204,216
3779,25104,107174,320,191,0,4,0,4,195,191,195
3779,25104,107184,54,38,0,1,0,1,39,38,39
3779,25104,107194,320,209,0,3,0,3,212,209,212
3779,25104,107204,320,196,0,10,0,10,206,196,206
3779,25104,107214,320,203,1,0,0,0,204,203,204
3779,25104,107224,320,183,0,10,0,10,193,183,193
3779,25104,107234,320,161,1,15,0,15,177,161,177
3779,25104,107244,320,199,1,6,0,6,206,199,206
3779,25104,107254,320,199,0,6,0,6,205,199,205
3779,25104,107264,320,185,0,18,0,18,203,185,203
3779,25104,107274,320,192,0,8,0,8,200,192,200
3779,25104,107284,320,200,1,7,0,7,208,200,208
3779,25104,107294,320,192,0,1,0,1,193,192,193
3779,25104,107304,320,197,3,12,0,12,212,197,212
3779,25104,107314,320,192,1,8,0,8,201,192,201
3779,25104,107324,320,194,0,14,0,14,208,194,208
3779,25104,107334,320,194,0,10,0,10,204,194,204
3779,25104,107344,320,184,0,4,0,4,188,184,188
3779,25104,107354,320,193,0,4,0,4,197,193,197
3779,25104,107364,320,203,1,6,0,6,210,203,210
3780,25105,107374,320,201,0,12,0,12,213,201,213
3780,25105,107384,320,187,2,12,0,12,201,187,201
3780,25105,107394,320,199,1,9,0,9,209,199,209
3780,25105,107404,320,210,0,7,0,7,217,210,217
3780,25105,107414,320,208,1,13,0,13,222,208,222
3780,25105,107424,320,184,1,15,0,15,200,184,200
3780,25105,107434,320,194,0,11,0,11,205,194,205
3780,25105,107444,175,93,2,7,0,7,102,93,102
3780,25105,107454,320,189,1,15,0,15,205,189,205
3780,25105,107464,320,171,2,15,0,15,188,171,188
3780,25105,107474,320,202,2,3,0,3,207,202,207
3780,25105,107484,320,200,3,5,0,5,208,200,208
3780,25105,107494,320,198,0,10,0,10,208,198,208
3780,25105,107504,320,184,0,7,0,7,191,184,191
3781,25106,107514,320,184,0,5,0,5,189,184,189
3781,25106,107524,320,183,0,4,0,4,187,183,187
3781,25106,107534,320,175,1,6,0,6,182,175,182
3781,25106,107544,320,181,0,9,0,9,190,181,190
3781,25106,107554,320,179,1,4,0,4,184,179,184
3781,25106,107564,320,202,0,7,0,7,209,202,209
3781,25106,107574,206,122,0,4,0,4,126,122,126
3781,25106,107584,320,122,161,36,0,36,319,122,319
3781,25106,107594,320,187,1,5,0,5,193,187,193
3781,25106,107604,320,177,0,6,0,6,183,177,183
3781,25106,107614,320,175,2,5,0,5,182,175,182
3781,25106,107624,320,176,1,4,0,4,181,176,181
3781,25106,107634,320,176,0,5,0,5,181,176,181
3781,25106,107644,320,177,0,7,0,7,184,177,184
3781,25106,107654,320,188,1,2,0,2,191,188,191
3781,25106,107664,320,183,0,3,0,3,186,183,186
3781,25106,107674,320,189,0,3,0,3,192,189,192
3781,25106,107684,320,138,2,58,0,58,198,138,198
3781,25106,107694,320,168,0,13,0,13,181,168,181
3781,25106,107704,320,165,0,0,0,0,165,165,165
3781,25106,107714,320,180,0,11,0,11,191,180,191
3781,25106,107724,320,170,2,24,0,24,196,170,196
3781,25106,107734,320,186,3,1,0,1,190,186,190
3781,25106,107744,320,171,1,7,0,7,179,171,179
3781,25106,107754,320,175,0,11,0,11,186,175,186
3781,25106,107764,320,164,0,12,0,12,176,164,176
3781,25106,107774,320,161,2,21,0,21,184,161,184
3781,25106,107784,320,176,0,3,0,3,179,176,179
3781,25106,107794,320,176,1,2,0,2,179,176,179
3781,25106,107804,320,170,0,3,0,3,173,170,173
3781,25106,107814,320,184,2,4,0,4,190,184,190
3782,25107,107824,320,184,4,7,0,7,195,184,195
3782,25107,107834,320,181,0,6,0,6,187,181,187
3782,25107,107844,320,184,2,10,0,10,196,184,196
3782,25107,107854,320,183,0,4,0,4,187,183,187
3782,25107,107864,320,186,3,6,0,6,195,186,195
3782,25107,107874,320,200,0,7,0,7,207,200,207
3782,25107,107884,320,197,2,3,0,3,202,197,202
3782,25107,107894,140,79,0,3,0,3,82,79,82
3782,25107,107904,320,176,0,5,0,5,181,176,181
3782,25107,107914,320,195,2,7,0,7,204,195,204
3782,25107,107924,320,185,1,9,0,9,195,185,195
3782,25107,107934,320,185,0,3,0,3,188,185,188
3782,25107,107944,320,181,1,5,0,5,187,181,187
3782,25107,107954,320,177,0,10,0,10,187,177,187
3782,25107,107964,320,176,0,4,0,4,180,176,180
3782,25107,107974,320,189,0,5,0,5,194,189,194
3782,25107,107984,320,187,1,3,0,3,191,187,191
3782,25107,107994,320,180,1,6,0,6,187,180,187
3782,25107,108004,320,185,0,12,0,12,197,185,197
3782,25107,108014,320,184,1,3,0,3,188,184,188
3782,25107,108024,320,180,0,8,0,8,188,180,188
3782,25107,108034,320,186,1,13,0,13,200,186,200
3782,25107,108044,320,176,2,9,0,9,187,176,187
3782,25107,108054,320,177,2,4,0,4,183,177,183
3782,25107,108064,320,187,0,6,0,6,193,187,193
3782,25107,108074,320,203,0,6,0,6,209,203,209
3782,25107,108084,320,192,0,4,0,4,196,192,196
3782,25107,108094,320,177,4,5,0,5,186,177,186
3782,25107,108104,320,184,1,4,0,4,189,184,189
3782,25107,108114,320,182,0,7,0,7,189,182,189
3782,25107,108124,320,184,2,5,0,5,191,184,191
3782,25107,108134,320,181,2,5,0,5,188,181,188
3782,25107,108144,320,198,2,7,0,7,207,198,207
3782,25107,108154,320,148,1,39,0,39,188,148,188
3782,25107,108164,320,190,0,4,0,4,194,190,194
3782,25107,108174,320,188,1,9,0,9,198,188,198
3782,25107,108184,320,183,1,4,0,4,188,183,188
3782,25107,108194,320,181,0,5,0,5,186,181,186
3783,25108,108204,320,190,3,7,0,7,200,190,200
3783,25108,108214,320,180,0,11,0,11,191,180,191
3783,25108,108224,320,188,0,7,0,7,195,188,195
3783,25108,108234,320,175,1,8,0,8,184,175,184
3783,25108,108244,320,201,0,5,0,5,206,201,206
3783,25108,108254,320,163,0,3,0,3,166,163,166
3783,25108,108264,320,199,0,1,0,1,200,199,200
3783,25108,108274,320,195,0,3,0,3,198,195,198
3783,25108,108284,320,200,1,7,0,7,208,200,208
3783,25108,108294,320,191,2,2,0,2,195,191,195
3783,25108,108304,320,151,0,12,0,12,163,151,163
3783,25108,108314,176,107,1,2,0,2,110,107,110
3783,25108,108324,320,185,0,4,0,4,189,185,189
3783,25108,108334,320,177,0,3,0,3,180,177,180
3783,25108,108344,320,172,2,4,0,4,178,172,178
3783,25108,108354,320,194,0,9,0,9,203,194,203
3783,25108,108364,320,194,1,1,0,1,196,194,196
3783,25108,108374,320,200,0,6,0,6,206,200,206
3783,25108,108384,320,199,0,5,0,5,204,199,204
3783,25108,108394,320,276,3,6,0,6,285,276,285
3783,25108,108404,320,182,2,5,0,5,189,182,189
3783,25108,108414,320,200,1,8,0,8,209,200,209
3783,25108,108424,320,178,0,5,0,5,183,178,183
3783,25108,108434,320,187,1,5,0,5,193,187,193
3783,25108,108444,320,195,0,16,0,16,211,195,211
3783,25108,108454,320,183,1,15,0,15,199,183,199
3783,25108,108464,320,180,1,5,0,5,186,180,186
3783,25108,108474,320,187,0,8,0,8,195,187,195
3783,25108,108484,320,164,1,2,0,2,167,164,167
3783,25108,108494,320,183,2,3,0,3,188,183,188
4389,26101,108504,320,137,2,9,0,9,148,137,148
4389,26101,108514,320,136,0,9,0,9,145,136,145
4389,26101,108524,210,94,1,3,0,3,98,94,98
4389,26101,108534,320,123,0,5,0,5,128,123,128
3784,25109,108554,163,57,1,3,0,3,61,57,61
3794,25119,108574,116,46,0,0,0,0,46,46,46
3785,25110,108594,162,46,0,1,0,1,47,46,47
3614,25300,108604,320,125,1,2,0,2,128,125,128
3614,25300,108614,320,114,0,1,0,1,115,114,115
3614,25300,108624,320,131,1,2,0,2,134,131,134
3614,25300,108634,320,127,0,1,0,1,128,127,128
3614,25300,108644,320,132,0,0,0,0,132,132,132
3614,25300,108654,320,110,1,0,0,0,111,110,111
3614,25300,108664,159,61,0,1,0,1,62,61,62
3614,25301,108674,320,129,1,1,0,1,131,129,131
3614,25301,108684,320,131,0,1,0,1,132,131,132
3614,25301,108694,320,118,0,1,0,1,119,118,119
3614,25301,108704,320,126,0,0,0,0,126,126,126
3614,25301,108714,320,126,0,0,0,0,126,126,126
3614,25301,108724,320,124,0,2,0,2,126,124,126
3614,25301,108734,320,124,0,2,0,2,126,124,126
3614,25301,108744,320,126,0,0,0,0,126,126,126
3614,25301,108754,320,134,1,2,0,2,137,134,137
3614,25301,108764,61,27,0,0,0,0,27,27,27
4156,25068,108774,320,144,0,0,0,0,144,144,144
4156,25068,108784,320,139,1,2,0,2,142,139,142
4156,25068,108794,320,141,0,2,0,2,143,141,143
4156,25068,108804,320,146,0,2,0,2,148,146,148
4156,25068,108814,320,149,0,7,0,7,156,149,156
4156,25068,108824,320,137,0,1,0,1,138,137,138
4156,25068,108834,320,133,0,5,0,5,138,133,138
4156,25068,108844,320,151,0,1,0,1,152,151,152
4156,25068,108854,320,131,0,2,0,2,133,131,133
4156,25068,108864,320,132,0,2,0,2,134,132,134
4156,25068,108874,207,73,0,0,0,0,73,73,73
3615,25069,108884,320,119,0,1,0,1,120,119,120
3615,25069,108894,320,112,1,1,0,1,114,112,114
3615,25069,108904,320,130,2,3,0,3,135,130,135
3615,25069,108914,97,37,0,0,0,0,37,37,37
3620,25085,108924,320,105,3,2,0,2,110,105,110
3620,25085,108934,320,101,0,2,0,2,103,101,103
3620,25085,108944,320,116,1,2,0,2,119,116,119
3620,25085,108954,320,114,0,0,0,0,114,114,114
3620,25085,108964,291,108,1,0,0,0,109,108,109
3767,25092,108974,272,164,1,1,0,1,166,164,166
3767,25092,108984,320,191,1,2,0,2,194,191,194
3767,25092,108994,320,171,1,1,0,1,173,171,173
3768,25093,109004,320,108,0,1,0,1,109,108,109
3768,25093,109014,172,57,1,1,0,1,59,57,59
3769,25094,109024,320,139,0,1,0,1,140,139,140
3769,25094,109034,320,128,0,1,0,1,129,128,129
3769,25094,109044,304,138,0,0,0,0,138,138,138
3894,25152,109054,320,163,0,2,0,2,165,163,165
3894,25152,109064,111,55,0,0,0,0,55,55,55
3895,25153,109074,320,130,1,0,0,0,131,130,131
3895,25153,109084,255,101,1,0,0,0,102,101,102
4074,26119,109094,320,138,0,1,0,1,139,138,139
4074,26119,109104,320,136,0,0,0,0,136,136,136
4074,26119,109114,173,79,0,0,0,0,79,79,79
3616,25070,109134,320,124,4,3,0,3,131,124,131
3616,25070,109144,320,133,0,3,0,3,136,133,136
3616,25070,109154,320,137,0,0,0,0,137,137,137
3616,25070,109164,320,140,0,2,0,2,142,140,142
3616,25070,109174,320,139,0,2,0,2,141,139,141
3616,25070,109184,320,136,1,2,0,2,139,136,139
3616,25070,109194,320,141,1,1,0,1,143,141,143
3616,25070,109204,320,122,0,4,0,4,126,122,126
3616,25070,109214,320,131,0,2,0,2,133,131,133
3616,25070,109224,320,131,0,2,0,2,133,131,133
3616,25070,109234,282,115,0,1,0,1,116,115,116
3616,25070,109244,320,127,0,0,0,0,127,127,127
3616,25070,109254,320,128,0,3,0,3,131,128,131
3616,25070,109264,320,136,1,2,0,2,139,136,139
3616,25070,109274,320,129,0,1,0,1,130,129,130
3616,25070,109284,320,120,0,4,0,4,124,120,124
3616,25070,109294,320,129,0,6,0,6,135,129,135
3616,25070,109304,320,138,0,4,0,4,142,138,142
3616,25070,109314,320,128,0,3,0,3,131,128,131
3616,25070,109324,320,135,0,3,0,3,138,135,138
3616,25070,109334,320,134,0,3,0,3,137,134,137
3616,25070,109344,320,128,0,1,0,1,129,128,129
3616,25070,109354,320,122,0,2,0,2,124,122,124
3616,25070,109364,320,135,0,2,0,2,137,135,137
3616,25070,109374,320,136,1,2,0,2,139,136,139
3616,25070,109384,320,139,0,3,0,3,142,139,142
3616,25070,109394,320,126,0,1,0,1,127,126,127
3616,25070,109404,320,114,0,3,0,3,117,114,117
3616,25070,109414,320,122,1,2,0,2,125,122,125
3616,25071,109424,320,158,0,4,0,4,162,158,162
3616,25071,109434,320,135,0,1,0,1,136,135,136
3616,25071,109444,320,155,0,1,0,1,156,155,156
3616,25071,109454,320,137,1,5,0,5,143,137,143
3616,25071,109464,320,140,0,3,0,3,143,140,143
3616,25071,109474,320,146,0,1,0,1,147,146,147
3616,25071,109484,320,138,0,3,0,3,141,138,141
3616,25071,109494,250,116,0,4,0,4,120,116,120
3616,25071,109504,320,126,0,4,0,4,130,126,130
3616,25071,109514,320,150,0,1,0,1,151,150,151
3616,25071,109524,320,128,0,1,0,1,129,128,129
3616,25071,109534,320,152,0,4,0,4,156,152,156
3616,25071,109544,320,149,0,0,0,0,149,149,149
3616,25071,109554,320,140,0,1,0,1,141,140,141
3616,25072,109564,320,149,0,5,0,5,154,149,154
3616,25072,109574,320,134,1,5,0,5,140,134,140
3616,25072,109584,320,144,0,3,0,3,147,144,147
3616,25072,109594,320,132,0,3,0,3,135,132,135
3616,25072,109604,320,151,0,2,0,2,153,151,153
3616,25072,109614,320,138,0,1,0,1,139,138,139
3616,25072,109624,320,117,0,4,0,4,121,117,121
3616,25072,109634,320,135,2,3,0,3,140,135,140
3616,25072,109644,320,150,0,3,0,3,153,150,153
3616,25072,109654,101,57,1,0,0,0,58,57,58
3616,25072,109664,320,140,0,1,0,1,141,140,141
3616,25072,109674,320,132,1,3,0,3,136,132,136
3616,25072,109684,320,144,0,4,0,4,148,144,148
3616,25072,109694,320,136,0,3,0,3,139,136,139
3616,25072,109704,320,141,0,2,0,2,143,141,143
3616,25072,109714,320,125,1,2,0,2,128,125,128
3616,25072,109724,320,131,1,2,0,2,134,131,134
3616,25072,109734,320,130,0,4,0,4,134,130,134
3616,25072,109744,320,155,0,3,0,3,158,155,158
3616,25072,109754,320,142,0,3,0,3,145,142,145
3616,25072,109764,320,129,0,3,0,3,132,129,132
3616,25072,109774,320,120,1,1,0,1,122,120,122
3616,25072,109784,320,134,1,4,0,4,139,134,139
3616,25072,109794,320,146,0,1,0,1,147,146,147
3616,25072,109804,320,132,1,4,0,4,137,132,137
3616,25072,109814,320,143,2,1,0,1,146,143,146
3616,25072,109824,320,134,2,2,0,2,138,134,138
3616,25072,109834,320,135,0,10,0,10,145,135,145
3617,25073,109844,320,135,0,6,0,6,141,135,141
3617,25073,109854,320,141,1,4,0,4,146,141,146
3617,25073,109864,320,133,0,6,0,6,139,133,139
3617,25073,109874,320,150,0,4,0,4,154,150,154
3617,25073,109884,320,144,1,2,0,2,147,144,147
3617,25073,109894,320,130,1,0,0,0,131,130,131
3617,25073,109904,320,132,0,2,0,2,134,132,134
3617,25073,109914,320,134,0,6,0,6,140,134,140
3617,25073,109924,320,125,0,3,0,3,128,125,128
3617,25073,109934,142,74,0,0,0,0,74,74,74
3617,25073,109944,320,125,0,3,0,3,128,125,128
3617,25073,109954,320,142,1,3,0,3,146,142,146
3617,25073,109964,320,142,1,4,0,4,147,142,147
3617,25073,109974,320,147,0,4,0,4,151,147,151
